Medos e Segredos,1.263326928910911
New ghost house-Casa assombrada,1.1317881259761127
Big Bones - Classic Ghost House,1.1075981075119006
Ghost House with closed doors,1.0996715579974758
Ghost House Traditional,1.0871416613296478
A Boo's house,1.0739711632453566
A casa do tio Babau!,0.9798137848638405
Ghost House for the group,0.9302982269862137
House of Love,0.8814068662149864
Mauve Mansion,0.7784248959749517
Mansão apertada,0.6665586809886032
