SMB 3 W 4-6 REMIX,1.2520135882635883
Super Mario Bros 3 world 7-8 RMX,1.2058694083694084
SMB3 5-Tower Remix,1.1418813131313132
SMB3 W-7 Piranha Plant 1&2 Remix,1.0726551226551226
E por que não?!?,1.0450613275613274
3-1 SMB3 Remix - Waterless,1.0402795815295816
Mini fortress - map2 smb3 ,0.9013624338624339
Remix Mario3 Level3-World2 ,0.8599963924963925
SMB3 - Final Castle Remix,0.8569949494949495
Super Mario Bros 3 World 6-5,0.8256830206830206
Super Mario Bros. 3 5-1 Remix,0.7982028619528618
