Super Mario Galaxy 2 ForTheGroup,1.196783625730994
SM64 Remix: Bowser in the Sky,1.134283625730994
N64 course #1  2D bomb Omb BF,1.047222222222222
Champion's Road - Mario 3D World,0.974561403508772
Mario Golf - Four Holes (Easy),0.9273391812865497
"""2DLandMaker""",0.873172514619883
Mario64 Bob-omb batlefield,0.8466374269005847
